volume_curve_id,timestamp_start,next_timestamp,missing_entries
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-30 20:00:00,2024-01-30 23:15:00,12
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-30 04:45:00,2024-01-30 06:00:00,4
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-30 03:45:00,2024-01-30 04:45:00,3
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-30 02:15:00,2024-01-30 04:45:00,9
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-30 01:30:00,2024-01-30 02:00:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-30 00:45:00,2024-01-30 01:15:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-29 23:30:00,2024-01-30 01:30:00,7
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-29 22:45:00,2024-01-29 23:30:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-29 20:15:00,2024-01-29 23:30:00,12
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-29 19:30:00,2024-01-29 20:15:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-29 05:30:00,2024-01-29 06:00:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-29 04:30:00,2024-01-29 05:15:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-29 04:00:00,2024-01-29 04:30:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-29 03:30:00,2024-01-29 04:15:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-29 02:30:00,2024-01-29 03:00:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-29 01:00:00,2024-01-29 01:30:00,1
58d16286-cc86-5563-8ed1-95434c2a30c1,2024-01-28 22:45:00,2024-01-29 23:00:00,96
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-28 22:15:00,2024-01-29 02:00:00,14
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-28 20:45:00,2024-01-28 23:45:00,11
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-28 04:30:00,2024-01-28 05:45:00,4
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-28 01:30:00,2024-01-28 02:15:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-27 23:45:00,2024-01-28 01:30:00,6
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-27 23:15:00,2024-01-27 23:45:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-27 22:45:00,2024-01-27 23:15:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-27 22:15:00,2024-01-27 22:45:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-27 20:45:00,2024-01-27 22:15:00,5
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-27 04:45:00,2024-01-27 05:30:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-27 02:30:00,2024-01-27 04:30:00,7
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-26 22:00:00,2024-01-26 23:30:00,5
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-26 21:00:00,2024-01-27 02:30:00,21
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-26 20:15:00,2024-01-26 20:45:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-26 03:15:00,2024-01-26 03:45:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-26 02:00:00,2024-01-26 02:30:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-26 01:00:00,2024-01-26 01:30:00,1
1e7a4b7f-67ca-5cfc-a43d-c28058e94664,2024-01-25 22:45:00,2024-01-30 23:00:00,480
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-25 22:45:00,2024-01-25 23:45:00,3
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-25 19:30:00,2024-01-26 06:15:00,42
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-25 04:30:00,2024-01-25 06:15:00,6
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-25 03:00:00,2024-01-25 04:30:00,5
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-25 01:00:00,2024-01-25 01:30:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-24 23:30:00,2024-01-25 00:00:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-24 23:00:00,2024-01-24 23:30:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-24 22:30:00,2024-01-24 23:00:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-24 22:00:00,2024-01-24 22:30:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-24 19:00:00,2024-01-25 04:15:00,36
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-24 03:30:00,2024-01-24 05:15:00,6
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-24 02:15:00,2024-01-24 03:30:00,4
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-23 23:15:00,2024-01-24 01:15:00,7
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-23 22:15:00,2024-01-23 23:00:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-23 20:15:00,2024-01-24 03:30:00,28
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-23 04:45:00,2024-01-23 05:30:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-23 04:00:00,2024-01-23 04:30:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-23 03:15:00,2024-01-23 04:15:00,3
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-22 22:00:00,2024-01-23 02:45:00,18
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-22 20:15:00,2024-01-23 04:00:00,30
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-22 19:15:00,2024-01-22 19:45:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-22 04:45:00,2024-01-22 06:00:00,4
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-22 03:00:00,2024-01-22 04:45:00,6
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-22 02:15:00,2024-01-22 03:00:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-22 00:15:00,2024-01-22 02:00:00,6
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-21 23:30:00,2024-01-22 04:15:00,18
58d16286-cc86-5563-8ed1-95434c2a30c1,2024-01-21 22:45:00,2024-01-27 23:00:00,576
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-21 21:00:00,2024-01-21 23:30:00,9
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-21 19:45:00,2024-01-21 23:45:00,15
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-21 19:00:00,2024-01-21 19:45:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-21 05:45:00,2024-01-21 06:15:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-21 04:30:00,2024-01-21 05:15:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-21 04:15:00,2024-01-21 05:15:00,3
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-21 03:45:00,2024-01-21 04:30:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-21 03:15:00,2024-01-21 04:15:00,3
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-21 02:15:00,2024-01-21 02:45:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-21 01:00:00,2024-01-21 02:00:00,3
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-21 00:15:00,2024-01-21 00:45:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-20 21:00:00,2024-01-21 02:30:00,21
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-20 20:45:00,2024-01-21 00:15:00,13
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-20 04:30:00,2024-01-20 05:15:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-20 01:45:00,2024-01-20 04:15:00,9
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-20 00:45:00,2024-01-20 01:15:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-19 23:15:00,2024-01-19 23:45:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-19 21:00:00,2024-01-20 04:00:00,27
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-19 04:45:00,2024-01-19 05:45:00,3
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-19 01:15:00,2024-01-19 04:30:00,12
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-18 22:00:00,2024-01-19 01:15:00,12
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-18 20:30:00,2024-01-19 04:30:00,31
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-18 04:45:00,2024-01-18 05:30:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-18 01:00:00,2024-01-18 04:15:00,12
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-18 00:15:00,2024-01-18 01:00:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-17 23:45:00,2024-01-18 00:15:00,1
58d16286-cc86-5563-8ed1-95434c2a30c1,2024-01-17 22:45:00,2024-01-20 23:00:00,288
170d55cc-4bcd-5e2f-b807-be4f33a0f4b1,2024-01-17 22:45:00,2024-01-31 23:00:00,1344
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-17 20:45:00,2024-01-18 04:30:00,30
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-17 05:15:00,2024-01-17 05:45:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-17 04:45:00,2024-01-17 05:15:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-17 00:30:00,2024-01-17 04:45:00,16
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-16 23:30:00,2024-01-17 00:30:00,3
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-16 23:00:00,2024-01-16 23:30:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-16 20:15:00,2024-01-17 04:30:00,32
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-16 04:45:00,2024-01-16 05:15:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-16 00:45:00,2024-01-16 04:15:00,13
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-15 23:30:00,2024-01-16 00:45:00,4
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-15 21:00:00,2024-01-16 04:30:00,29
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-15 04:45:00,2024-01-15 05:30:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-15 04:15:00,2024-01-15 04:45:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-15 03:00:00,2024-01-15 04:15:00,4
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-14 23:30:00,2024-01-15 03:00:00,13
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-14 23:00:00,2024-01-15 04:45:00,22
1e7a4b7f-67ca-5cfc-a43d-c28058e94664,2024-01-14 22:45:00,2024-01-24 23:00:00,960
170d55cc-4bcd-5e2f-b807-be4f33a0f4b1,2024-01-14 22:45:00,2024-01-16 23:00:00,192
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-14 21:45:00,2024-01-14 23:00:00,4
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-14 20:45:00,2024-01-14 23:15:00,9
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-14 05:15:00,2024-01-14 06:00:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-14 04:45:00,2024-01-14 05:15:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-14 04:30:00,2024-01-14 05:00:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-14 03:15:00,2024-01-14 04:15:00,3
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-14 03:15:00,2024-01-14 04:30:00,4
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-14 00:00:00,2024-01-14 03:00:00,11
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-13 23:30:00,2024-01-14 03:00:00,13
e3e13460-0c7c-538f-ad89-dc061244bb78,2024-01-13 22:45:00,2024-01-31 23:00:00,1728
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-13 21:45:00,2024-01-14 00:00:00,8
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-13 21:00:00,2024-01-13 23:00:00,7
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-13 20:45:00,2024-01-13 21:45:00,3
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-13 05:30:00,2024-01-13 06:00:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-13 05:15:00,2024-01-13 05:45:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-13 05:00:00,2024-01-13 05:30:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-13 04:45:00,2024-01-13 05:15:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-13 03:45:00,2024-01-13 04:30:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-13 02:00:00,2024-01-13 03:00:00,3
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-13 00:45:00,2024-01-13 02:00:00,4
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-12 23:30:00,2024-01-13 00:30:00,3
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-12 22:00:00,2024-01-13 04:00:00,23
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-12 21:30:00,2024-01-12 23:00:00,5
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-11 23:45:00,2024-01-12 04:15:00,17
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-11 22:45:00,2024-01-11 23:45:00,3
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-11 22:00:00,2024-01-11 22:30:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-11 21:00:00,2024-01-12 04:30:00,29
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-11 04:30:00,2024-01-11 05:00:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-11 04:00:00,2024-01-11 04:45:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-11 03:15:00,2024-01-11 04:00:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-11 02:15:00,2024-01-11 03:15:00,3
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-11 01:45:00,2024-01-11 02:15:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-11 00:45:00,2024-01-11 01:30:00,2
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-11 00:15:00,2024-01-11 00:45:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-10 23:45:00,2024-01-11 00:15:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-10 20:15:00,2024-01-11 04:30:00,32
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-10 19:15:00,2024-01-10 19:45:00,1
c9c5ca2f-bf9b-5a2e-b669-6bd3866d0ddd,2024-01-10 07:30:00,2024-01-10 18:15:00,42
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-10 05:30:00,2024-01-10 06:00:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-10 04:45:00,2024-01-10 05:30:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-10 03:45:00,2024-01-10 04:15:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-09 20:00:00,2024-01-10 03:45:00,30
e3e13460-0c7c-538f-ad89-dc061244bb78,2024-01-08 22:45:00,2024-01-12 23:00:00,384
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-08 21:45:00,2024-01-09 04:15:00,25
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-08 20:15:00,2024-01-09 05:45:00,37
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-08 19:30:00,2024-01-08 20:15:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-08 19:00:00,2024-01-08 19:30:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-08 04:45:00,2024-01-08 05:45:00,3
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-08 02:45:00,2024-01-08 03:15:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-07 23:15:00,2024-01-08 02:45:00,13
58d16286-cc86-5563-8ed1-95434c2a30c1,2024-01-07 22:45:00,2024-01-15 23:00:00,768
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-07 22:00:00,2024-01-07 23:15:00,4
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-07 21:30:00,2024-01-07 22:00:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-07 21:00:00,2024-01-07 21:30:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-07 20:45:00,2024-01-08 04:45:00,31
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-07 05:00:00,2024-01-07 06:00:00,3
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-07 04:45:00,2024-01-07 05:15:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-07 03:15:00,2024-01-07 04:15:00,3
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-06 23:30:00,2024-01-07 04:30:00,19
1e7a4b7f-67ca-5cfc-a43d-c28058e94664,2024-01-06 22:45:00,2024-01-12 23:00:00,576
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-06 22:15:00,2024-01-07 02:45:00,17
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-06 21:30:00,2024-01-06 22:15:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-06 20:45:00,2024-01-06 23:00:00,8
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-06 05:30:00,2024-01-06 06:00:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-06 05:00:00,2024-01-06 05:30:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-06 03:00:00,2024-01-06 05:30:00,9
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-06 02:30:00,2024-01-06 04:00:00,5
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-05 23:30:00,2024-01-06 02:30:00,11
58d16286-cc86-5563-8ed1-95434c2a30c1,2024-01-05 22:45:00,2024-01-06 23:00:00,96
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-05 20:45:00,2024-01-06 03:00:00,24
170d55cc-4bcd-5e2f-b807-be4f33a0f4b1,2024-01-04 22:45:00,2024-01-12 23:00:00,768
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-04 22:15:00,2024-01-04 22:45:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-04 20:45:00,2024-01-05 05:30:00,34
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-04 04:45:00,2024-01-04 05:15:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-04 03:45:00,2024-01-04 04:15:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-04 01:45:00,2024-01-04 04:30:00,10
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-03 22:30:00,2024-01-03 23:00:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-03 22:00:00,2024-01-04 01:15:00,12
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-03 21:30:00,2024-01-03 22:15:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-03 21:00:00,2024-01-03 21:30:00,1
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-03 05:15:00,2024-01-03 06:00:00,2
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-03 04:30:00,2024-01-03 05:00:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-03 01:45:00,2024-01-03 04:45:00,11
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-02 23:15:00,2024-01-03 01:15:00,7
e3e13460-0c7c-538f-ad89-dc061244bb78,2024-01-02 22:45:00,2024-01-03 23:00:00,96
1e7a4b7f-67ca-5cfc-a43d-c28058e94664,2024-01-02 22:45:00,2024-01-03 23:00:00,96
170d55cc-4bcd-5e2f-b807-be4f33a0f4b1,2024-01-02 22:45:00,2024-01-03 23:00:00,96
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-02 22:00:00,2024-01-02 23:00:00,3
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-02 21:15:00,2024-01-02 23:15:00,7
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-02 20:45:00,2024-01-02 22:00:00,4
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-02 04:45:00,2024-01-02 06:00:00,4
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-02 02:45:00,2024-01-02 04:30:00,6
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-02 00:45:00,2024-01-02 01:15:00,1
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-01 23:00:00,2024-01-02 02:15:00,12
58d16286-cc86-5563-8ed1-95434c2a30c1,2024-01-01 22:45:00,2024-01-03 23:00:00,192
06741c57-d5d8-5981-a0da-099541464c6a,2024-01-01 21:45:00,2024-01-01 23:00:00,4
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-01 21:00:00,2024-01-01 23:15:00,8
6829ee6b-19e8-5190-8bd9-906b921f50b9,2024-01-01 04:00:00,2024-01-01 04:30:00,1

